,teamname1,teamname2,kill1,kill2,baronkill1,baronkill2,death1,death2,dragonkills1,dragonkills2,golds1,golds2,assists1,assists2,towerkills1,towerkills2,team_1_win,team_2_win,name_1_country,name_2_country,scheduleid,game_date,winner,team_1_mark,team_2_mark
2427,EDG,EP,24,11.0,1.0,0.0,11,24.0,4.0,1.0,77060,59724.0,55,22.0,9.0,4.0,2,0,CN,,1711,2014-04-06,EDG,1.0,0.0
2428,T8,PRO,6,20.0,0.0,0.0,20,6.0,0.0,0.0,36767,52201.0,9,45.0,0.0,0.0,2,1,US,US,1505,2014-08-02,T8,1.0,0.0
2429,WEA,Young Glory,26,8.0,0.0,0.0,8,26.0,0.0,0.0,64297,46029.0,65,14.0,0.0,0.0,2,0,CN,CN,1779,2014-08-08,WEA,1.0,0.0
2430,CJE,BFM,15,8.0,0.0,0.0,8,15.0,0.0,0.0,0,0.0,42,20.0,0.0,0.0,2,0,KR,KR,1648,2014-06-25,CJE,1.0,0.0
2431,OMG,EDG,16,5.0,1.0,0.0,5,16.0,4.0,1.0,83362,62566.0,37,4.0,10.0,2.0,2,0,CN,CN,1692,2014-03-15,OMG,1.0,0.0
2432,DNE,LBS,3,14.0,0.0,0.0,14,3.0,0.0,0.0,49595,68792.0,7,47.0,0.0,0.0,0,2,EU,EU,1572,2014-06-06,LBS,0.0,1.0
2433,SK,ALL,10,21.0,0.0,0.0,21,10.0,0.0,0.0,57508,66257.0,25,55.0,0.0,0.0,0,2,EU,EU,1268,2013-04-28,ALL,0.0,1.0
2434,M3,Gamtee,33,19.0,0.0,0.0,19,33.0,0.0,0.0,86632,70903.0,76,46.0,0.0,0.0,1,1,CN,CN,956,2015-02-01,draw,0.5,0.5
2435,EDG,LGD,18,7.0,0.0,0.0,7,18.0,0.0,0.0,61168,50522.0,39,16.0,0.0,0.0,2,0,CN,CN,943,2015-01-24,EDG,1.0,0.0
2436,Positive Energy,EP,19,2.0,0.0,0.0,2,19.0,4.0,0.0,56771,37365.0,45,4.0,6.0,0.0,2,0,CN,,1693,2014-03-16,Positive Energy,1.0,0.0
2437,MS,H2K,15,21.0,0.0,0.0,21,15.0,0.0,0.0,51980,60089.0,18,46.0,0.0,0.0,0,2,EU,EU,1529,2014-02-08,H2K,0.0,1.0
2438,LGD,IG,18,30.0,1.0,1.0,30,18.0,3.0,2.0,67479,76988.0,34,78.0,8.0,5.0,0,2,CN,CN,1052,2015-04-12,IG,0.0,1.0
2439,H2K,SKP,16,11.0,0.0,0.0,11,16.0,0.0,0.0,56016,46204.0,42,27.0,0.0,0.0,2,0,EU,EU,1573,2014-06-07,H2K,1.0,0.0
2440,OMG,WE,26,21.0,3.0,1.0,21,26.0,4.0,3.0,97052,85407.0,63,36.0,10.0,6.0,1,1,CN,CN,1712,2014-04-06,draw,0.5,0.5
2441,VG,KNG,14,3.0,0.0,0.0,3,14.0,0.0,0.0,58346,46048.0,33,7.0,0.0,0.0,2,0,CN,CN,957,2015-02-01,VG,1.0,0.0
2442,CA,CLB,26,22.0,0.0,0.0,22,26.0,0.0,0.0,98616,87146.0,64,58.0,0.0,0.0,2,3,US,US,2285,2014-04-14,CLB,0.0,1.0
2443,SBE,Xenics Storm,4,11.0,0.0,2.0,11,4.0,2.0,4.0,68111,82960.0,8,30.0,3.0,10.0,2,1,KR,KR,1672,2015-05-16,SBE,1.0,0.0
2444,KNG,SS,24,20.0,0.0,0.0,20,24.0,0.0,0.0,80994,74652.0,73,60.0,0.0,0.0,1,1,CN,CN,944,2015-01-25,draw,0.5,0.5
2445,SSW,SSB,15,4.0,0.0,0.0,4,15.0,0.0,0.0,53818,41268.0,34,8.0,0.0,0.0,1,3,KR,KR,1631,2014-04-30,SSB,0.0,1.0
2446,BFM,SKS,3,11.0,0.0,0.0,11,3.0,0.0,0.0,0,0.0,7,22.0,0.0,0.0,0,2,KR,KR,1650,2014-07-04,SKS,0.0,1.0
2447,SKT,Prime Optimus,23,13.0,0.0,0.0,13,23.0,0.0,0.0,78364,59348.0,53,29.0,0.0,0.0,2,0,KR,KR,1603,2014-03-21,SKT,1.0,0.0
2448,EP,Gamtee,17,8.0,0.0,0.0,8,17.0,0.0,0.0,69839,58183.0,44,18.0,0.0,0.0,1,1,,CN,1013,2015-03-14,draw,0.5,0.5
2449,SKS,KTA,13,11.0,0.0,0.0,11,13.0,0.0,0.0,63803,58319.0,25,26.0,0.0,0.0,2,0,KR,KR,1604,2014-03-26,SKS,1.0,0.0
2450,NIP-2,H2K,22,23.0,0.0,0.0,23,22.0,0.0,0.0,109198,109360.0,58,59.0,0.0,0.0,0,2,EU,EU,1530,2014-02-15,H2K,0.0,1.0
2451,SSW,BFM,23,8.0,0.0,0.0,8,17.0,0.0,0.0,0,0.0,56,13.0,0.0,0.0,2,0,KR,KR,1651,2014-07-09,SSW,1.0,0.0
2452,WE,Gamtee,13,3.0,0.0,0.0,3,13.0,0.0,0.0,63762,0.0,36,7.0,0.0,0.0,2,0,CN,CN,1053,2015-04-12,WE,1.0,0.0
2453,M3,IG,2,14.0,0.0,0.0,14,2.0,0.0,0.0,28070,40466.0,4,29.0,0.0,0.0,0,2,CN,CN,1038,2015-04-04,IG,0.0,1.0
2454,EDG,IG,19,6.0,0.0,0.0,6,19.0,0.0,0.0,64143,46186.0,50,12.0,0.0,0.0,2,0,CN,CN,1014,2015-03-14,EDG,1.0,0.0
2455,RYL,OMG,15,13.0,0.0,0.0,13,15.0,0.0,0.0,52111,45437.0,40,30.0,0.0,0.0,2,0,CN,CN,1361,2013-09-25,RYL,1.0,0.0
2456,TTD,MS,12,22.0,0.0,0.0,22,12.0,0.0,0.0,77764,80399.0,30,54.0,0.0,0.0,0,2,EU,EU,1531,2014-02-14,MS,0.0,1.0
2457,M3,OMG,7,23.0,0.0,0.0,23,7.0,0.0,0.0,37016,51171.0,18,61.0,0.0,0.0,0,2,CN,CN,1015,2015-03-14,OMG,0.0,1.0
2458,CLR,LMQ,8,27.0,0.0,0.0,27,8.0,0.0,0.0,33328,55149.0,19,33.0,0.0,0.0,0,2,US,US,1443,2014-02-09,LMQ,0.0,1.0
2459,OMG,EDG,10,6.0,1.0,0.0,6,10.0,3.0,3.0,68049,55920.0,32,13.0,8.0,4.0,2,0,CN,CN,1713,2014-04-11,OMG,1.0,0.0
2460,IM1,Midas FIO,16,7.0,0.0,0.0,7,16.0,0.0,0.0,60366,45859.0,41,21.0,0.0,0.0,2,0,KR,KR,1610,2014-03-21,IM1,1.0,0.0
2461,TBS,CF,25,9.0,1.0,0.0,9,25.0,3.0,0.0,64776,45414.0,62,16.0,11.0,2.0,2,0,EU,EU,2334,2015-01-21,TBS,1.0,0.0
2462,KTA,SKT,28,7.0,0.0,0.0,7,28.0,0.0,0.0,75079,52447.0,62,19.0,0.0,0.0,2,0,KR,KR,1605,2014-03-29,KTA,1.0,0.0
2463,CLB,COG,12,5.0,0.0,0.0,5,12.0,0.0,0.0,49017,33355.0,30,10.0,0.0,0.0,2,0,US,US,1444,2014-02-10,CLB,1.0,0.0
2464,FNC,C9,20,9.0,0.0,0.0,9,20.0,0.0,0.0,54619,47057.0,53,25.0,0.0,0.0,2,1,EU,US,1362,2013-09-24,FNC,1.0,0.0
2465,EDG,RYL,12,23.0,0.0,0.0,23,12.0,0.0,0.0,58133,73816.0,27,54.0,0.0,0.0,0,2,CN,CN,1780,2014-08-08,RYL,0.0,1.0
2466,TBS,SKP,0,16.0,0.0,0.0,16,0.0,0.0,3.0,33609,48279.0,0,29.0,1.0,6.0,1,2,EU,EU,2342,2015-02-04,SKP,0.0,1.0
2467,SSW,CJE,17,4.0,0.0,0.0,4,17.0,0.0,0.0,69813,52510.0,37,9.0,0.0,0.0,2,0,KR,KR,1611,2014-03-26,SSW,1.0,0.0
2468,EP,LGD,16,19.0,0.0,0.0,19,16.0,0.0,0.0,69717,73549.0,37,46.0,0.0,0.0,1,1,,CN,992,2015-03-01,draw,0.5,0.5
2469,H2K,NF,13,9.0,1.0,0.0,9,14.0,3.0,1.0,76888,61422.0,33,19.0,9.0,2.0,3,0,EU,EU,1301,2014-12-19,H2K,1.0,0.0
2470,GIA,H2K,6,14.0,0.0,0.0,14,6.0,1.0,3.0,43638,54135.0,14,44.0,4.0,8.0,0,3,EU,EU,1302,2014-12-20,H2K,0.0,1.0
2471,CLR,COG,14,30.0,0.0,0.0,30,14.0,0.0,0.0,55217,68909.0,34,54.0,0.0,0.0,2,1,US,US,1446,2014-02-16,CLR,1.0,0.0
2472,Newbee,M3,25,17.0,1.0,0.0,17,25.0,3.0,2.0,74699,65916.0,79,43.0,9.0,4.0,1,1,CN,CN,2513,2015-07-24,draw,0.5,0.5
2473,ZEN,TLA,7,18.0,0.0,1.0,18,8.0,2.0,3.0,44427,58865.0,12,50.0,3.0,8.0,0,2,US,US,2309,2015-05-27,TLA,0.0,1.0
2474,MSE,AHQ,7,13.0,0.0,1.0,13,7.0,0.0,4.0,43011,50803.0,11,23.0,3.0,9.0,0,2,TW,TW,4801,2015-06-05,AHQ,0.0,1.0
2475,Prime Optimus,SKS,9,3.0,0.0,0.0,3,9.0,0.0,0.0,59083,44843.0,25,4.0,0.0,0.0,2,0,KR,KR,1606,2014-04-04,Prime Optimus,1.0,0.0
2476,C9T,CON,22,8.0,1.0,0.0,8,22.0,5.0,1.0,82426,68543.0,66,25.0,9.0,4.0,2,0,,US,2301,2015-02-05,C9T,1.0,0.0
2477,KNG,VG,19,25.0,0.0,2.0,25,19.0,2.0,4.0,71641,84834.0,57,79.0,5.0,9.0,0,2,CN,CN,2514,2015-07-24,VG,0.0,1.0
2478,SBE,Anarchy,11,3.0,1.0,0.0,3,11.0,4.0,0.0,67313,58435.0,32,4.0,9.0,2.0,1,2,KR,,11053,2015-07-24,Anarchy,0.0,1.0
2479,G2d,NVO,12,23.0,0.0,1.0,23,12.0,1.0,4.0,56469,71417.0,23,49.0,4.0,11.0,1,2,,,2343,2015-02-05,NVO,0.0,1.0
2480,SKT,CJE,16,4.0,1.0,0.0,4,16.0,4.0,0.0,57791,43531.0,36,4.0,11.0,2.0,1,2,KR,KR,11054,2015-07-24,CJE,0.0,1.0
2481,MSE,HKE,6,16.0,0.0,0.0,16,6.0,0.0,4.0,53868,66302.0,14,32.0,3.0,8.0,1,3,TW,HK,11931,2015-07-24,HKE,0.0,1.0
2482,ROX,Anarchy,23,8.0,1.0,0.0,8,23.0,2.0,0.0,60744,46892.0,52,19.0,9.0,1.0,2,0,KR,,2401,2015-06-20,ROX,1.0,0.0
2483,EDG,IG,14,19.0,0.0,2.0,19,14.0,3.0,2.0,74500,83500.0,36,52.0,5.0,7.0,3,1,CN,CN,12303,2015-09-04,EDG,1.0,0.0
2484,KDM,Xenics Storm,13,3.0,0.0,0.0,3,13.0,0.0,0.0,49387,35656.0,27,7.0,0.0,0.0,2,0,KR,KR,1621,2014-03-19,KDM,1.0,0.0
2485,Xenics Storm,IMiracle,2,18.0,0.0,0.0,18,2.0,0.0,0.0,34074,56107.0,6,34.0,0.0,0.0,0,2,KR,KR,1622,2014-03-22,IMiracle,0.0,1.0
2486,MSE,M17,17,10.0,0.0,1.0,10,17.0,4.0,2.0,75629,68790.0,51,30.0,9.0,4.0,2,0,TW,HK,4599,2015-06-04,MSE,1.0,0.0
2487,RNG,EDG,12,15.0,0.0,2.0,15,12.0,1.0,4.0,66561,80048.0,27,35.0,4.0,10.0,0,2,CN,CN,2515,2015-07-24,EDG,0.0,1.0
2488,JAG,ROX,7,4.0,2.0,1.0,4,7.0,3.0,2.0,79968,73195.0,15,9.0,9.0,4.0,2,1,KR,KR,11067,2015-08-07,JAG,1.0,0.0
2489,SSG,KT,6,19.0,0.0,2.0,19,6.0,2.0,2.0,62908,77006.0,12,59.0,4.0,9.0,0,2,KR,KR,11056,2015-07-25,KT,0.0,1.0
2490,EDG,IG,16,3.0,2.0,0.0,3,16.0,4.0,0.0,65700,48300.0,49,2.0,11.0,2.0,3,1,CN,CN,10697,2015-07-11,EDG,1.0,0.0
2491,LGD,WE,19,4.0,2.0,0.0,4,20.0,3.0,0.0,67335,48192.0,51,11.0,11.0,2.0,2,0,CN,CN,2520,2015-07-25,LGD,1.0,0.0
2492,SKT,AHQ,11,5.0,1.0,0.0,5,11.0,3.0,1.0,60292,48850.0,26,13.0,9.0,3.0,3,0,KR,TW,12649,2015-10-16,SKT,1.0,0.0
2493,KDM,CJB,11,10.0,0.0,0.0,10,11.0,0.0,0.0,76860,82494.0,20,27.0,0.0,0.0,1,1,KR,KR,1623,2014-03-28,draw,0.5,0.5
2494,ALL,NIP,6,19.0,0.0,0.0,19,3.0,0.0,0.0,41671,49246.0,16,42.0,0.0,0.0,2,1,EU,EU,1263,2013-04-26,ALL,1.0,0.0
2495,CJE,JAG,13,8.0,1.0,3.0,8,13.0,4.0,2.0,92611,91790.0,47,21.0,10.0,11.0,2,0,KR,KR,11033,2015-07-03,CJE,1.0,0.0
2496,SBE,KDM,12,16.0,0.0,2.0,16,12.0,3.0,2.0,60905,71079.0,32,45.0,4.0,9.0,0,2,KR,KR,11068,2015-08-07,KDM,0.0,1.0
2497,RFS,G2d,10,21.0,0.0,1.0,21,10.0,3.0,1.0,42844,62273.0,22,61.0,1.0,10.0,0,2,EU,,2336,2015-01-29,G2d,0.0,1.0
2498,NF,RG,5,18.0,0.0,1.0,18,5.0,1.0,3.0,53855,68123.0,13,38.0,4.0,11.0,0,3,EU,GB,1303,2014-12-19,RG,0.0,1.0
2499,SSG,SKT,6,10.0,0.0,2.0,10,6.0,0.0,4.0,53301,60325.0,9,16.0,4.0,9.0,0,2,KR,KR,11066,2015-08-06,SKT,0.0,1.0
2500,SK,G2,11,15.0,1.0,1.0,15,11.0,3.0,2.0,59170,63967.0,30,47.0,6.0,8.0,2,3,EU,EU,12495,2015-09-05,G2,0.0,1.0
2501,HKE,M17,24,11.0,2.0,0.0,11,24.0,2.0,2.0,67243,50916.0,54,31.0,11.0,4.0,2,0,HK,HK,4823,2015-06-28,HKE,1.0,0.0
2502,FNC,ALL,22,11.0,0.0,0.0,11,22.0,0.0,0.0,63769,50573.0,66,29.0,0.0,0.0,2,1,EU,EU,1265,2013-04-27,FNC,1.0,0.0
2503,C9,OMG,7,19.0,0.0,0.0,19,7.0,0.0,0.0,56486,70433.0,8,41.0,0.0,0.0,0,2,US,CN,1315,2014-05-10,OMG,0.0,1.0
2504,OMG,WE,17,3.0,0.0,0.0,3,17.0,3.0,0.0,49263,38104.0,46,8.0,6.0,3.0,1,1,CN,CN,2516,2015-07-24,draw,0.5,0.5
2505,AS,TPA,4,11.0,0.0,1.0,11,4.0,1.0,3.0,50082,63140.0,13,34.0,1.0,10.0,0,2,TW,TW,4827,2015-07-02,TPA,0.0,1.0
2506,H2K,GIA,16,0.0,1.0,0.0,0,17.0,2.0,1.0,54273,42531.0,34,0.0,9.0,3.0,3,0,EU,EU,12080,2015-08-08,H2K,1.0,0.0
2507,CJE,JAG,5,15.0,0.0,2.0,15,5.0,2.0,4.0,70854,79808.0,13,34.0,6.0,8.0,2,3,KR,KR,12338,2015-09-04,JAG,0.0,1.0
2508,GMB,SK,14,9.0,0.0,0.0,9,14.0,0.0,0.0,57432,41514.0,28,15.0,0.0,0.0,2,0,RU,EU,1266,2013-04-27,GMB,1.0,0.0
2509,CJE,KT,12,7.0,1.0,1.0,7,12.0,4.0,2.0,72119,65283.0,37,22.0,10.0,5.0,1,2,KR,KR,11039,2015-07-10,KT,0.0,1.0
2510,NVO,RGN,19,6.0,2.0,0.0,6,19.0,3.0,1.0,55965,37213.0,43,14.0,9.0,4.0,2,0,,EU,2337,2015-01-29,NVO,1.0,0.0
2511,KDM,KT,4,13.0,0.0,1.0,13,4.0,0.0,4.0,50526,64601.0,11,38.0,4.0,10.0,0,2,KR,KR,11031,2015-07-02,KT,0.0,1.0
2512,RNG,YG,17,7.0,0.0,0.0,7,17.0,0.0,0.0,63345,47158.0,39,16.0,0.0,0.0,3,2,CN,CN,12262,2015-08-10,RNG,1.0,0.0
2513,GIA,RG,34,28.0,1.0,2.0,28,34.0,7.0,1.0,98864,89092.0,80,76.0,9.0,9.0,3,0,EU,GB,1304,2014-12-21,GIA,1.0,0.0
2514,CJE,Midas FIO,23,4.0,0.0,0.0,4,23.0,0.0,0.0,69656,49536.0,57,13.0,0.0,0.0,2,0,KR,KR,1608,2014-03-12,CJE,1.0,0.0
2515,CJB,Xenics Storm,11,3.0,0.0,0.0,3,11.0,0.0,0.0,56711,39596.0,25,8.0,0.0,0.0,2,0,KR,KR,1624,2014-04-02,CJB,1.0,0.0
2516,AS,AHQ,13,25.0,0.0,1.0,25,13.0,0.0,4.0,55602,68552.0,34,43.0,2.0,10.0,0,2,TW,TW,4824,2015-06-28,AHQ,0.0,1.0
2517,TE,CWA,14,31.0,0.0,1.0,31,14.0,1.0,3.0,49046,69589.0,27,67.0,1.0,11.0,0,2,EU,DK,2338,2015-01-22,CWA,0.0,1.0
2518,Newbee,OMG,12,2.0,2.0,0.0,2,12.0,1.0,1.0,53267,38370.0,21,5.0,7.0,2.0,2,0,CN,CN,2537,2015-08-07,Newbee,1.0,0.0
2519,SKT,JAG,13,9.0,1.0,0.0,9,13.0,2.0,2.0,60001,48538.0,31,24.0,10.0,3.0,2,0,KR,KR,11040,2015-07-10,SKT,1.0,0.0
2520,OMG,SS,19,6.0,0.0,0.0,6,19.0,3.0,1.0,49200,38200.0,43,14.0,9.0,2.0,3,1,CN,CN,10698,2015-07-11,OMG,1.0,0.0
2521,UP,RNG,26,20.0,2.0,0.0,20,26.0,3.0,2.0,73941,64274.0,67,51.0,7.0,7.0,1,1,CN,CN,2501,2015-07-17,draw,0.5,0.5
2522,KNG,2144D,5,10.0,0.0,0.0,10,5.0,0.0,0.0,49616,59397.0,14,27.0,0.0,0.0,1,3,CN,CN,12263,2015-08-10,2144D,0.0,1.0
2523,XDG,FFG,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,2,US,US,1475,2014-06-01,FFG,0.0,1.0
2524,CST,CA,12,4.0,0.0,0.0,4,12.0,0.0,0.0,55419,36145.0,32,11.0,0.0,0.0,2,1,US,US,1480,2014-06-16,CST,1.0,0.0
2525,IG,WE,14,2.0,0.0,0.0,3,14.0,3.0,0.0,59100,42900.0,35,5.0,8.0,1.0,1,2,CN,CN,12681,2015-11-27,WE,0.0,1.0
2526,CJE,IM1,20,3.0,0.0,0.0,3,20.0,0.0,0.0,54282,33689.0,50,5.0,0.0,0.0,2,0,KR,KR,1612,2014-03-29,CJE,1.0,0.0
2527,KDM,Anarchy,22,3.0,1.0,0.0,3,22.0,4.0,0.0,69323,48173.0,37,5.0,7.0,0.0,2,1,KR,,11041,2015-07-11,KDM,1.0,0.0
2528,ZEN,F5,11,2.0,1.0,1.0,2,11.0,5.0,0.0,76887,62389.0,28,3.0,11.0,3.0,1,2,US,US,1269,2014-11-16,F5,0.0,1.0
2529,SBE,ROX,30,20.0,2.0,1.0,22,30.0,5.0,0.0,79300,72500.0,105,57.0,11.0,6.0,2,0,KR,KR,12767,2015-11-07,SBE,1.0,0.0
2530,PRO,CST,13,27.0,0.0,0.0,29,13.0,0.0,0.0,104433,108335.0,36,81.0,0.0,0.0,0,2,US,US,1481,2014-06-22,CST,0.0,1.0
2531,SKT,OMG,14,18.0,0.0,0.0,19,14.0,0.0,0.0,88273,77191.0,29,38.0,0.0,0.0,3,0,KR,CN,1317,2014-05-11,SKT,1.0,0.0
2532,KT,CTU,19,20.0,1.0,1.0,20,19.0,1.0,3.0,67500,64500.0,54,52.0,8.0,4.0,2,1,KR,KR,12755,2015-11-09,KT,1.0,0.0
2533,ROX,IMiracle,15,7.0,1.0,0.0,7,15.0,2.0,2.0,70535,60777.0,45,20.0,11.0,4.0,2,0,KR,KR,11042,2015-07-11,ROX,1.0,0.0
2534,ASC,GIA,24,22.0,2.0,0.0,22,24.0,1.0,4.0,72245,74520.0,72,62.0,6.0,8.0,0,2,EU,EU,1287,2014-11-23,GIA,0.0,1.0
2535,UP,WE.F,26,16.0,0.0,0.0,16,26.0,0.0,0.0,68450,53986.0,76,38.0,0.0,0.0,3,2,CN,CN,12264,2015-08-10,UP,1.0,0.0
2536,CJE,KDM,35,24.0,2.0,0.0,24,35.0,4.0,1.0,96851,84212.0,95,76.0,11.0,7.0,2,1,KR,KR,11044,2015-07-15,CJE,1.0,0.0
2537,M3,ST,12,6.0,0.0,0.0,6,12.0,2.0,0.0,48400,38300.0,30,11.0,5.0,1.0,3,0,CN,CN,10670,2015-05-25,M3,1.0,0.0
2538,VG,IG,18,6.0,1.0,0.0,6,18.0,4.0,1.0,71256,55958.0,44,16.0,8.0,3.0,1,1,CN,CN,2502,2015-07-17,draw,0.5,0.5
2539,GMB,MS,18,7.0,1.0,0.0,7,18.0,3.0,1.0,60882,48959.0,53,21.0,9.0,3.0,3,0,RU,EU,12496,2015-09-06,GMB,1.0,0.0
2540,NME,NT,21,5.0,0.0,0.0,5,21.0,1.0,1.0,45376,29229.0,45,8.0,9.0,0.0,2,0,US,US,1270,2014-11-17,NME,1.0,0.0
2541,VG,LGD,23,15.0,1.0,0.0,15,23.0,2.0,1.0,67500,55400.0,53,24.0,9.0,3.0,2,1,CN,CN,12682,2015-11-27,VG,1.0,0.0
2542,CJE,JAG,12,3.0,2.0,0.0,3,12.0,2.0,1.0,68800,53200.0,28,6.0,11.0,2.0,2,0,KR,KR,12756,2015-11-09,CJE,1.0,0.0
2543,FNC,EDG,13,4.0,1.0,0.0,4,13.0,3.0,0.0,55757,43170.0,25,9.0,11.0,3.0,3,0,EU,CN,12647,2015-10-17,FNC,1.0,0.0
2544,GV,TSM,19,2.0,1.0,1.0,2,19.0,4.0,1.0,80887,70489.0,52,8.0,11.0,5.0,1,3,US,US,12148,2015-08-10,TSM,0.0,1.0
2545,NME,CST,4,6.0,0.0,2.0,6,4.0,1.0,5.0,62234,75108.0,8,15.0,4.0,11.0,0,3,US,US,12498,2015-09-07,CST,0.0,1.0
2546,Gamania Bears,SKT,8,20.0,0.0,0.0,20,8.0,0.0,0.0,42060,55675.0,15,49.0,0.0,0.0,0,2,TW,KR,1359,2013-09-25,SKT,0.0,1.0
2547,Anarchy,BBQ,19,9.0,2.0,0.0,9,19.0,2.0,2.0,77100,64300.0,52,26.0,11.0,4.0,1,2,,KR,12757,2015-11-10,BBQ,0.0,1.0
2548,SS,Newbee,17,28.0,0.0,1.0,28,17.0,3.0,2.0,58400,69700.0,23,77.0,3.0,10.0,0,3,CN,CN,12302,2015-09-05,Newbee,0.0,1.0
2549,SKT,JAG,7,6.0,1.0,0.0,6,7.0,4.0,0.0,56259,47425.0,12,14.0,8.0,1.0,2,0,KR,KR,2409,2015-06-27,SKT,1.0,0.0
2550,COW,OO,14,0.0,1.0,0.0,0,14.0,3.0,1.0,56705,35054.0,28,0.0,10.0,0.0,2,1,US,US,1272,2014-11-16,COW,1.0,0.0
2551,M17,LGS,18,15.0,1.0,0.0,15,18.0,1.0,3.0,57420,52955.0,53,39.0,10.0,5.0,1,1,HK,TW,4826,2015-07-03,draw,0.5,0.5
2552,WE,LD,14,17.0,0.0,0.0,17,15.0,0.0,5.0,61800,65000.0,42,46.0,6.0,10.0,3,1,CN,CN,10671,2015-05-25,WE,1.0,0.0
2553,SS,M3,14,2.0,1.0,0.0,3,14.0,2.0,1.0,53300,36800.0,41,3.0,11.0,2.0,2,0,CN,CN,12684,2015-11-28,SS,1.0,0.0
2554,KT,SBE,6,10.0,0.0,2.0,10,6.0,0.0,5.0,70023,82493.0,12,31.0,3.0,11.0,2,1,KR,KR,11043,2015-07-15,KT,1.0,0.0
2555,HKE,FW,19,7.0,2.0,0.0,7,19.0,4.0,1.0,73748,58768.0,57,18.0,10.0,1.0,1,1,HK,TW,4828,2015-07-02,draw,0.5,0.5
2556,IG,Newbee,33,16.0,2.0,0.0,16,33.0,5.0,0.0,87300,67700.0,85,45.0,11.0,3.0,3,0,CN,CN,12304,2015-09-05,IG,1.0,0.0
2557,KT,Anarchy,10,15.0,0.0,2.0,15,10.0,4.0,1.0,82267,90917.0,19,42.0,5.0,9.0,2,1,KR,,11070,2015-08-08,KT,1.0,0.0
2558,IG,ADG,12,5.0,0.0,0.0,5,12.0,2.0,0.0,53300,37700.0,24,6.0,10.0,2.0,3,0,CN,CN,10672,2015-06-01,IG,1.0,0.0
2559,CST,CG,27,4.0,1.0,0.0,4,27.0,1.0,2.0,53635,32900.0,48,12.0,10.0,1.0,2,0,US,US,1273,2014-11-16,CST,1.0,0.0
2560,P1,DIG,10,10.0,0.0,1.0,10,10.0,2.0,2.0,66904,64745.0,34,30.0,8.0,4.0,3,0,US,US,12149,2015-08-09,P1,1.0,0.0
2561,WE,VG,22,7.0,1.0,0.0,7,22.0,3.0,0.0,46200,34900.0,49,11.0,4.0,2.0,2,0,CN,CN,12685,2015-11-28,WE,1.0,0.0
2562,PRO,FSE,16,7.0,1.0,1.0,7,16.0,2.0,2.0,63824,51569.0,41,15.0,10.0,3.0,2,0,US,US,1274,2014-11-17,PRO,1.0,0.0
2563,SSB,C9,7,29.0,0.0,1.0,29,7.0,0.0,4.0,44665,66917.0,12,61.0,3.0,10.0,3,1,KR,US,1418,2014-10-04,SSB,1.0,0.0
2564,RNG,2144D,23,6.0,0.0,0.0,6,23.0,2.0,1.0,56400,38200.0,50,7.0,7.0,2.0,3,0,CN,CN,10673,2015-06-01,RNG,1.0,0.0
2565,JAG,KT,11,10.0,2.0,0.0,10,11.0,4.0,2.0,82300,82975.0,36,29.0,8.0,9.0,1,3,KR,KR,12337,2015-09-05,KT,0.0,1.0
2566,CLB,F5,11,25.0,1.0,1.0,25,11.0,1.0,5.0,64327,79894.0,22,56.0,3.0,10.0,0,2,US,US,1275,2014-11-23,F5,0.0,1.0
2567,UP,SS,7,17.0,0.0,0.0,17,7.0,0.0,2.0,38000,50300.0,23,46.0,4.0,10.0,0,2,CN,CN,12686,2015-11-28,SS,0.0,1.0
2568,KT,ROX,11,7.0,1.0,0.0,7,11.0,1.0,2.0,55498,48708.0,27,20.0,7.0,3.0,1,3,KR,KR,12646,2015-10-18,ROX,0.0,1.0
2569,UOL,ROC,22,12.0,0.0,0.0,12,22.0,4.0,1.0,72137,63661.0,57,29.0,9.0,5.0,3,2,EU,EU,12079,2015-08-09,UOL,1.0,0.0
2570,HKE,AHQ,14,20.0,1.0,1.0,20,14.0,0.0,4.0,60786,65877.0,49,52.0,6.0,8.0,0,3,TW,TW,11933,2015-07-26,AHQ,0.0,1.0
2571,RG,SKP,3,29.0,0.0,1.0,29,3.0,0.0,3.0,43235,66974.0,4,74.0,4.0,10.0,2,1,GB,EU,1288,2014-11-23,RG,1.0,0.0
2572,EPC,YG,12,26.0,0.0,0.0,26,12.0,0.0,5.0,69900,81500.0,39,77.0,2.0,9.0,0,3,CN,CN,10675,2015-06-01,YG,0.0,1.0
2573,Newbee,SS,16,8.0,2.0,0.0,8,16.0,3.0,2.0,70858,64761.0,53,21.0,9.0,4.0,1,1,CN,CN,2521,2015-07-26,draw,0.5,0.5
2574,CA,COW,17,6.0,1.0,0.0,6,17.0,4.0,0.0,60191,41852.0,40,10.0,9.0,2.0,2,0,US,US,1277,2014-11-23,CA,1.0,0.0
2575,DIG,Newbee,16,10.0,1.0,0.0,10,16.0,1.0,2.0,56500,50200.0,35,18.0,8.0,2.0,1,2,US,CN,13033,2015-12-19,Newbee,0.0,1.0
2576,WE,Newbee（原）,17,9.0,0.0,0.0,10,17.0,0.0,0.0,58415,43040.0,41,15.0,0.0,0.0,3,0,CN,,12265,2015-08-11,WE,1.0,0.0
