scheduleid,name_1,name_2,name_1_win,name_2_win,name_1_country,name_2_country
1230,Against All Authority,GIA,1,0,EU,EU
1221,Dragonborns,GIA,0,1,EU,EU
1215,GIA,GMB,1,0,EU,RU
1213,FNC,GIA,1,0,EU,EU
1208,ALL,GIA,1,0,EU,EU
1185,GIA,ALL,1,0,EU,EU
1189,GIA,Dragonborns,0,1,EU,EU
1178,GIA,FNC,0,1,EU,EU
1174,GIA,Against All Authority,0,1,EU,EU
1171,Dragonborns,GIA,0,1,EU,EU
1168,GMB,GIA,1,0,RU,EU
1164,ALL,GIA,1,0,EU,EU
1157,GIA,GMB,1,0,EU,RU
1153,FNC,GIA,1,0,EU,EU
23148,TL,TSM,2,1,US,US
23143,DIG,TL,2,0,US,US
23135,TL,NV,2,1,US,US
23119,FOX,TL,2,1,US,US
23122,IMT,TL,1,2,US,US
23112,TL,DIG,1,2,US,US
23103,TL,IMT,0,2,US,US
23092,TL,FOX,2,1,US,US
23089,NV,TL,2,0,US,US
23075,TSM,TL,2,1,US,US
23070,TL,FLY,1,2,US,US
22590,SSG,TL,2,0,KR,US
22523,TL,DP,2,0,US,TR
20277,TL,NV,0,3,US,US
788,MYM,ROC,1,0,PL,EU
774,MYM,H2K,0,1,PL,EU
772,GMB,MYM,0,1,RU,PL
766,FNC,MYM,1,0,EU,PL
758,UOL,MYM,0,1,EU,PL
752,S04,MYM,1,0,EU,PL
11676,WFX,TDK,1,3,US,US
17103,DIG,TL,2,1,US,US
439,WFX,TL,1,0,US,US
17095,NRG,TL,0,2,US,US
17088,TL,TSM,0,2,US,US
17078,TL,FOX,2,1,US,US
17072,TL,IMT,1,2,US,US
17064,TL,NV,2,0,US,US
17052,IMT,TL,2,0,US,US
17050,TL,DIG,2,0,US,US
17042,TL,NRG,2,1,US,US
419,WFX,TSM,0,1,US,US
404,WFX,DIG,0,1,US,US
397,TL,WFX,0,1,US,US
373,DIG,WFX,0,1,US,US
371,TSM,WFX,1,0,US,US
742,MYM,GMB,0,1,PL,RU
738,MYM,UOL,0,1,PL,EU
731,MYM,FNC,0,1,PL,EU
726,ROC,MYM,1,0,EU,PL
721,MYM,S04,0,1,PL,EU
709,H2K,MYM,1,0,EU,PL
698,MIL,MYM,0,3,EU,PL
693,MYM,ROC,1,3,PL,EU
681,MYM,MIL,1,0,PL,EU
676,ROC,MYM,1,0,EU,PL
671,FNC,MYM,1,0,EU,PL
668,MYM,GMB,1,0,PL,RU
661,MYM,ALL,0,1,PL,EU
654,MYM,ROC,1,0,PL,EU
650,GMB,MYM,0,1,RU,PL
647,MYM,FNC,0,1,PL,EU
642,MIL,MYM,0,1,EU,PL
634,ALL,MYM,1,0,EU,PL
628,FNC,MYM,0,1,EU,PL
624,MYM,GMB,0,1,PL,RU
610,ROC,MYM,1,0,EU,PL
608,MYM,MIL,0,1,PL,EU
604,MYM,ALL,0,1,PL,EU
600,MYM,FNC,1,0,PL,EU
597,GMB,MYM,0,1,RU,PL
583,MYM,ROC,1,0,PL,EU
581,ALL,MYM,0,1,EU,PL
577,MIL,MYM,1,0,EU,PL
2183,MYM,H2K,3,0,PL,EU
554,MIL,MYM,1,0,EU,PL
552,ROC,MYM,1,0,EU,PL
548,MYM,GMB,1,0,PL,RU
546,MYM,FNC,0,1,PL,EU
541,ALL,MYM,1,0,EU,PL
536,MYM,MIL,1,0,PL,EU
532,MIL,MYM,1,0,EU,PL
526,FNC,MYM,1,0,EU,PL
522,MYM,ALL,0,1,PL,EU
518,MYM,ROC,1,0,PL,EU
508,GMB,MYM,1,0,RU,PL
505,MYM,FNC,1,0,PL,EU
499,ALL,MYM,0,1,EU,PL
492,MYM,GMB,1,0,PL,RU
490,MYM,MIL,0,1,PL,EU
477,FNC,MYM,1,0,EU,PL
17016,FOX,TL,0,2,US,US
17006,TSM,TL,2,0,US,US
17001,NV,TL,2,0,US,US
14958,IMT,TL,3,0,US,US
14950,TL,NRG,3,0,US,US
13675,DIG,TL,0,1,US,US
13668,NRG,TL,1,0,US,US
13659,TL,TSM,1,0,US,US
472,ROC,MYM,1,0,EU,PL
469,GMB,MYM,1,0,RU,PL
461,MYM,ALL,1,0,PL,EU
457,MYM,ROC,0,1,PL,EU
13651,TL,IMT,0,1,US,US
13646,TL,FOX,0,1,US,US
13640,TL,REN,1,0,US,US
13627,IMT,TL,1,0,US,US
13622,TL,DIG,1,0,US,US
13615,TL,NRG,1,0,US,US
13611,FOX,TL,0,1,US,US
13601,TSM,TL,1,0,US,US
13598,REN,TL,1,0,US,US
12152,TL,TSM,1,3,US,US
2025,TSM,TL,0,1,US,US
2020,TL,TDK,1,0,US,US
2015,DIG,TL,0,1,US,US
1999,TL,DIG,0,1,US,US
1992,TL,TSM,0,1,US,US
1961,TDK,TL,0,1,US,US
446,DIG,TL,0,1,US,US
403,TL,TSM,1,0,US,US
384,TL,DIG,0,1,US,US
2187,MIL,UOL,2,3,EU,EU
684,ALL,MIL,1,0,EU,EU
680,GMB,MIL,1,0,RU,EU
667,FNC,MIL,1,0,EU,EU
660,MIL,ROC,1,0,EU,EU
648,MIL,ALL,1,0,EU,EU
638,MIL,GMB,1,0,EU,RU
636,ROC,MIL,1,0,EU,EU
633,MIL,FNC,0,1,EU,EU
623,ALL,MIL,1,0,EU,EU
620,FNC,MIL,0,1,EU,EU
616,MIL,ROC,0,1,EU,EU
611,GMB,MIL,0,1,RU,EU
595,MIL,FNC,0,1,EU,EU
592,MIL,ALL,0,1,EU,EU
587,MIL,GMB,1,0,EU,RU
575,ROC,MIL,0,1,EU,EU
559,MIL,ROC,0,1,EU,EU
556,ALL,MIL,0,1,EU,EU
549,FNC,MIL,1,0,EU,EU
539,GMB,MIL,1,0,RU,EU
529,MIL,FNC,0,1,EU,EU
523,ROC,MIL,0,1,EU,EU
513,MIL,GMB,0,1,EU,RU
510,MIL,ALL,1,0,EU,EU
500,FNC,MIL,0,1,EU,EU
498,GMB,MIL,1,0,RU,EU
494,ALL,MIL,1,0,EU,EU
488,MIL,ROC,0,1,EU,EU
471,MIL,ALL,0,1,EU,EU
467,MIL,FNC,0,1,EU,EU
465,ROC,MIL,1,0,EU,EU
463,MIL,GMB,0,1,EU,RU
374,TSM,TL,1,0,US,US
1572,DNE,LBS,0,2,EU,EU
2327,DNE,RG,3,0,EU,GB
2324,H2K,DNE,2,1,EU,EU
2322,DNE,CSG,2,0,EU,EU
1553,DNE,NIP-2,0,2,EU,EU
1551,DNE,CSG,1,1,EU,EU
1547,H2K,DNE,0,2,EU,EU
1546,SKP,DNE,0,1,EU,EU
1545,DNE,Enraged,1,0,EU,EU
1303,NF,RG,0,3,EU,GB
1301,H2K,NF,3,0,EU,EU
1296,G2d,NF,1,2,EU,EU
1292,TE,NF,1,2,EU,EU
1540,RG,NF,1,0,GB,EU
1413,KBM,ALL,1,0,BR,EU
1411,ALL,KDM,1,0,EU,KR
1408,ALL,KBM,1,0,EU,BR
1539,NF,Team 404,1,0,EU,EU
1579,TRC,NF,1,0,EU,EU
1406,KDM,ALL,1,0,KR,EU
696,ALL,FNC,3,1,EU,EU
677,ALL,GMB,1,0,EU,RU
674,ROC,ALL,0,1,EU,EU
662,FNC,ALL,0,1,EU,EU
657,GMB,ALL,0,1,RU,EU
653,ALL,ROC,0,1,EU,EU
644,ALL,FNC,0,1,EU,EU
626,ROC,ALL,0,1,EU,EU
612,FNC,ALL,0,1,EU,EU
609,ALL,GMB,0,1,EU,RU
598,ALL,ROC,1,0,EU,EU
585,GMB,ALL,0,1,RU,EU
584,ALL,FNC,1,0,EU,EU
572,ALL,ROC,0,2,EU,EU
570,FNC,ALL,2,1,EU,EU
564,ALL,GMB,1,0,EU,RU
551,FNC,ALL,1,0,EU,EU
545,ROC,ALL,0,1,EU,EU
535,GMB,ALL,0,1,RU,EU
530,ALL,GMB,1,0,EU,RU
528,ALL,ROC,1,0,EU,EU
511,ALL,FNC,1,0,EU,EU
497,ROC,ALL,1,0,EU,EU
487,FNC,ALL,0,1,EU,EU
479,GMB,ALL,1,0,RU,EU
470,ALL,ROC,0,1,EU,EU
458,ALL,FNC,0,1,EU,EU
2178,ALL,GMB,1,2,EU,RU
2176,FNC,ALL,2,0,EU,EU
2174,ALL,Team ALTERNATE,2,1,EU,PL
22439,GMB,ALL,0,1,RU,EU
22440,FNC,ALL,1,0,EU,EU
22442,GMB,ALL,0,1,RU,EU
2170,ALL,Team ALTERNATE,1,0,EU,PL
2162,ALL,GMB,0,1,EU,RU
2147,FNC,ALL,0,1,EU,EU
2141,GMB,ALL,0,1,RU,EU
2127,Team ALTERNATE,ALL,1,0,PL,EU
2122,ALL,FNC,1,0,EU,EU
2099,ALL,Team ALTERNATE,0,1,EU,PL
2096,ALL,GMB,1,0,EU,RU
2085,FNC,ALL,1,0,EU,EU
2070,ALL,FNC,1,0,EU,EU
2066,GMB,ALL,0,1,RU,EU
2064,Team ALTERNATE,ALL,1,0,PL,EU
1265,FNC,ALL,2,1,EU,EU
1253,ALL,GMB,1,0,EU,RU
1248,FNC,ALL,1,0,EU,EU
1243,Against All Authority,ALL,1,0,EU,EU
1236,ALL,FNC,1,0,EU,EU
1231,Dragonborns,ALL,0,1,EU,EU
1224,GMB,ALL,1,0,RU,EU
1204,Against All Authority,ALL,0,1,EU,EU
1202,ALL,Against All Authority,1,0,EU,EU
1197,FNC,ALL,1,0,EU,EU
1195,ALL,Dragonborns,1,0,EU,EU
1193,Dragonborns,ALL,1,0,EU,EU
1188,ALL,Against All Authority,0,1,EU,EU
1183,ALL,GMB,0,1,EU,RU
1170,ALL,FNC,0,1,EU,EU
1159,ALL,Dragonborns,1,0,EU,EU
1152,GMB,ALL,0,1,RU,EU
23513,G2,ROC,1,2,EU,EU
23503,ROC,MSF,2,0,EU,EU
23496,ROC,FNC,2,1,EU,EU
23492,VIT,ROC,0,2,EU,EU
23488,ROC,OG,2,1,EU,EU
23487,ROC,UOL,0,2,EU,EU
23479,SPY,ROC,2,0,EU,EU
23473,H2K,ROC,2,0,EU,EU
23468,ROC,FNC,1,2,EU,EU
23456,MSF,ROC,2,0,EU,EU
23453,ROC,G2,0,2,EU,EU
17170,FNC,ROC,1,1,EU,EU
17165,UOL,ROC,2,0,EU,EU
17162,S04,ROC,0,2,EU,EU
17155,OG,ROC,2,0,EU,EU
17149,ROC,VIT,0,2,EU,EU
17145,G2,ROC,2,0,EU,EU
17143,ROC,SPY,0,2,EU,EU
17134,ROC,H2K,1,1,EU,EU
17127,ROC,FNC,0,2,EU,EU
17123,ROC,UOL,1,1,EU,EU
17117,ROC,S04,0,2,EU,EU
17109,ROC,OG,0,2,EU,EU
17037,VIT,ROC,0,2,EU,EU
17033,ROC,G2,1,1,EU,EU
17024,SPY,ROC,1,1,EU,EU
17022,H2K,ROC,1,1,EU,EU
13765,ROC,VIT,1,0,EU,EU
13761,ROC,OG,0,1,EU,EU
13753,H2K,ROC,1,0,EU,EU
13750,FNC,ROC,1,0,EU,EU
13746,UOL,ROC,0,1,EU,EU
13741,ROC,G2,0,1,EU,EU
13733,ROC,SPY,1,0,EU,EU
13730,S04,ROC,1,0,EU,EU
13721,ROC,FNC,0,1,EU,EU
13715,ROC,UOL,0,1,EU,EU
13711,ROC,H2K,0,1,EU,EU
13703,OG,ROC,1,0,EU,EU
13700,SPY,ROC,1,0,EU,EU
13693,ROC,S04,0,1,EU,EU
13691,G2,ROC,1,0,EU,EU
13687,VIT,ROC,0,1,EU,EU
12309,ROC,OG,2,3,EU,EU
12079,UOL,ROC,3,2,EU,EU
2279,OG,ROC,0,1,EU,EU
2262,ROC,FNC,0,1,EU,EU
2255,ROC,H2K,1,0,EU,EU
2254,ROC,S04,0,1,EU,EU
2248,GMB,ROC,1,0,RU,EU
2236,ROC,UOL,1,0,EU,EU
2221,S04,ROC,1,0,EU,EU
2216,ROC,OG,1,0,EU,EU
2207,UOL,ROC,1,0,EU,EU
2201,FNC,ROC,1,0,EU,EU
2197,ROC,GMB,1,0,EU,RU
2194,H2K,ROC,1,0,EU,EU
2189,ROC,CWA,3,0,EU,DK
2014,TDK,TSM,0,1,US,US
2008,TDK,DIG,1,0,US,US
1986,TSM,TDK,1,0,US,US
1974,DIG,TDK,1,0,US,US
824,CLB,TDK,0,1,US,US
821,TDK,CLB,1,0,US,US
805,TDK,TSD,1,0,US,US
802,TSD,TDK,0,1,US,US
2302,TDK,STR,2,0,US,US
2296,TDK,FB,2,0,US,US
771,ROC,FNC,0,1,EU,EU
763,ROC,UOL,1,0,EU,EU
757,GMB,ROC,1,0,RU,EU
751,ROC,H2K,0,1,EU,EU
745,ROC,S04,1,0,EU,EU
734,H2K,ROC,1,0,EU,EU
732,UOL,ROC,1,0,EU,EU
716,S04,ROC,1,0,EU,EU
711,FNC,ROC,1,0,EU,EU
706,ROC,GMB,1,0,EU,RU
695,FNC,ROC,3,2,EU,EU
682,FNC,ROC,1,0,EU,EU
664,ROC,GMB,1,0,EU,RU
645,GMB,ROC,0,1,RU,EU
630,ROC,FNC,0,1,EU,EU
618,ROC,GMB,1,0,EU,RU
605,FNC,ROC,1,0,EU,EU
588,ROC,FNC,0,1,EU,EU
578,GMB,ROC,0,1,RU,EU
567,ROC,GMB,2,0,EU,RU
565,FNC,ROC,1,0,EU,EU
557,GMB,ROC,1,0,RU,EU
537,ROC,FNC,0,1,EU,EU
520,ROC,GMB,1,0,EU,RU
504,GMB,ROC,0,1,RU,EU
493,FNC,ROC,0,1,EU,EU
480,ROC,FNC,0,1,EU,EU
476,ROC,GMB,1,0,EU,RU
1295,H2K,MC,2,0,EU,EU
1290,MC,CF,2,0,EU,EU
1289,SPA,DD,0,2,EU,EU
17176,S04,VIT,1,1,EU,EU
17164,G2,S04,2,0,EU,EU
17158,S04,FNC,1,1,EU,EU
17153,OG,S04,1,1,EU,EU
17146,S04,SPY,0,2,EU,EU
17140,S04,H2K,0,2,EU,EU
17137,UOL,S04,1,1,EU,EU
17130,VIT,S04,1,1,EU,EU
17119,S04,G2,1,1,EU,EU
17112,FNC,S04,2,0,EU,EU
17036,S04,OG,1,1,EU,EU
17031,SPY,S04,2,0,EU,EU
17026,H2K,S04,1,1,EU,EU
17020,S04,UOL,2,0,EU,EU
13767,H2K,S04,1,0,EU,EU
13763,S04,FNC,1,0,EU,EU
13758,S04,UOL,1,0,EU,EU
13756,S04,SPY,0,1,EU,EU
13751,VIT,S04,1,0,EU,EU
13742,G2,S04,1,0,EU,EU
13732,S04,OG,0,1,EU,EU
13723,FNC,S04,1,0,EU,EU
13718,S04,H2K,0,1,EU,EU
13712,S04,VIT,0,1,EU,EU
13707,OG,S04,1,0,EU,EU
13705,UOL,S04,1,0,EU,EU
13987,SPY,S04,0,1,EU,EU
13684,S04,G2,0,1,EU,EU
2273,S04,GMB,1,0,EU,RU
2269,S04,FNC,0,1,EU,EU
2256,UOL,S04,1,0,EU,EU
2249,S04,OG,0,1,EU,EU
2241,S04,H2K,0,1,EU,EU
2229,OG,S04,1,0,EU,EU
2213,FNC,S04,1,0,EU,EU
2208,H2K,S04,1,0,EU,EU
2199,S04,UOL,0,1,EU,EU
2193,GMB,S04,0,1,RU,EU
786,FNC,S04,1,0,EU,EU
776,S04,GMB,0,1,EU,RU
769,S04,H2K,1,0,EU,EU
765,S04,UOL,0,1,EU,EU
736,GMB,S04,1,0,RU,EU
730,H2K,S04,1,0,EU,EU
708,UOL,S04,0,1,EU,EU
699,S04,FNC,0,1,EU,EU
27388,H2K,FNC,0,3,EU,EU
23514,SPY,H2K,0,2,EU,EU
23510,OG,H2K,0,2,EU,EU
23505,VIT,H2K,1,2,EU,EU
23497,UOL,H2K,2,0,EU,EU
23493,MSF,H2K,0,2,EU,EU
23483,FNC,H2K,0,2,EU,EU
25822,H2K,FW,1,2,EU,TW
25583,H2K,HKE,2,1,EU,HK
25580,ROX,H2K,2,1,KR,EU
25579,H2K,HKE,1,0,EU,HK
23470,G2,H2K,2,1,EU,EU
23465,VIT,H2K,1,2,EU,EU
23459,UOL,H2K,2,1,EU,EU
23454,H2K,SPY,2,0,EU,EU
23449,OG,H2K,0,2,EU,EU
21194,SSG,H2K,3,0,KR,EU
21192,H2K,M19,3,0,EU,RU
21142,H2K,EDG,1,0,EU,CN
20595,ITZ,H2K,0,1,BR,EU
20593,H2K,EDG,1,0,EU,CN
20592,AHQ,H2K,0,1,TW,EU
20590,EDG,H2K,1,0,CN,EU
20587,H2K,ITZ,1,0,EU,BR
20585,H2K,AHQ,0,1,EU,TW
19623,H2K,UOL,3,1,EU,EU
19612,SPY,H2K,3,2,EU,EU
19611,H2K,FNC,3,0,EU,EU
17175,OG,H2K,0,2,EU,EU
17169,UOL,H2K,0,2,EU,EU
17167,H2K,SPY,0,2,EU,EU
17161,H2K,VIT,2,0,EU,EU
17156,G2,H2K,2,0,EU,EU
17150,FNC,H2K,2,0,EU,EU
17133,H2K,OG,1,1,EU,EU
17128,H2K,UOL,0,2,EU,EU
17121,SPY,H2K,1,1,EU,EU
17118,VIT,H2K,0,2,EU,EU
17113,H2K,G2,1,1,EU,EU
17035,H2K,FNC,2,0,EU,EU
14966,H2K,FNC,2,3,EU,EU
14964,H2K,OG,2,3,EU,EU
13764,H2K,UOL,0,1,EU,EU
13760,SPY,H2K,0,1,EU,EU
13744,H2K,FNC,1,0,EU,EU
13739,OG,H2K,0,1,EU,EU
13736,VIT,H2K,1,0,EU,EU
13729,H2K,G2,0,1,EU,EU
13722,UOL,H2K,0,1,EU,EU
13716,H2K,SPY,1,0,EU,EU
13706,H2K,VIT,1,0,EU,EU
13701,G2,H2K,0,1,EU,EU
13696,FNC,H2K,1,0,EU,EU
13690,H2K,OG,1,0,EU,EU
13036,BBQ,H2K,2,1,KR,EU
12460,H2K,EDG,0,1,EU,CN
12458,SKT,H2K,1,0,KR,EU
12463,H2K,BKT,1,0,EU,TH
12434,H2K,BKT,1,0,EU,TH
12416,H2K,EDG,0,1,EU,CN
12411,SKT,H2K,1,0,KR,EU
12084,UOL,H2K,0,3,EU,EU
12085,OG,H2K,3,1,EU,EU
2276,GMB,H2K,0,1,RU,EU
2274,H2K,OG,0,1,EU,EU
2253,H2K,FNC,0,1,EU,EU
2247,H2K,UOL,1,0,EU,EU
2233,FNC,H2K,1,0,EU,EU
2219,UOL,H2K,0,1,EU,EU
2202,H2K,GMB,1,0,EU,RU
2195,OG,H2K,1,0,EU,EU
793,FNC,H2K,3,2,EU,EU
787,H2K,UOL,1,0,EU,EU
779,H2K,FNC,0,1,EU,EU
760,H2K,GMB,1,0,EU,RU
743,UOL,H2K,0,1,EU,EU
725,GMB,H2K,1,0,RU,EU
707,FNC,H2K,1,0,EU,EU
2332,H2K,SKP,3,2,EU,EU
2331,H2K,UOL,2,1,EU,EU
1600,H2K,G2d,0,2,EU,
1597,H2K,SKP,1,2,EU,EU
1593,H2K,CN,2,0,EU,EU
1575,LBS,H2K,1,2,EU,EU
1573,H2K,SKP,2,0,EU,EU
1530,NIP-2,H2K,0,2,EU,EU
1527,H2K,PS,2,1,EU,EU
1508,H2K,HB,1,0,EU,EU
1506,H2K,Atrox Gaming,1,0,EU,EU
864,RG,G2,2,1,GB,EU
861,OG,RG,2,1,EU,GB
858,DEU,RG,1,0,,GB
855,RG,DEU,0,1,GB,
853,CWA,RG,1,0,DK,GB
850,RG,CWA,1,0,GB,DK
847,G2,RG,1,0,EU,GB
844,RG,G2,1,0,GB,EU
842,RG,OG,0,1,GB,EU
839,OG,RG,1,0,EU,GB
1294,RG,DD,2,0,GB,EU
1288,RG,SKP,2,1,GB,EU
2328,SKP,RG,2,0,EU,GB
1554,CSG,RG,0,2,EU,GB
1552,RG,NIP-2,0,2,GB,EU
1512,RG,Team Profile,1,0,GB,EU
1514,RG,SGC,0,1,GB,EU
1538,TE,RG,0,1,EU,GB
15832,TPA,M17,2,3,TW,HK
13983,M17,TPA,1,1,HK,TW
13979,FW,TPA,0,2,TW,TW
13998,TPA,AHQ,0,2,TW,TW
13972,XG,TPA,0,2,TW,TW
13969,TPA,HKE,1,1,TW,HK
13960,TPA,MSE,2,0,TW,TW
13959,CGE,TPA,0,2,TW,TW
13957,AHQ,TPA,2,0,TW,TW
13950,TPA,XG,2,0,TW,TW
13948,MSE,TPA,1,1,TW,TW
13947,HKE,TPA,1,1,HK,TW
13940,TPA,CGE,2,0,TW,TW
13939,TPA,FW,0,2,TW,TW
13935,TPA,M17,2,0,TW,HK
12311,HKE,TPA,3,2,HK,TW
4840,AHQ,TPA,1,1,TW,TW
4835,M17,TPA,1,1,HK,TW
4832,HKE,TPA,2,0,HK,TW
4827,AS,TPA,0,2,TW,TW
4822,TPA,LGS,2,0,TW,TW
4817,TPA,MSE,0,2,TW,TW
4814,FW,TPA,2,0,TW,TW
4810,TPA,AHQ,0,2,TW,TW
4807,TPA,M17,1,1,TW,HK
4803,TPA,HKE,1,1,TW,HK
4598,TPA,AS,0,2,TW,TW
4592,LGS,TPA,1,1,TW,TW
4588,MSE,TPA,0,2,TW,TW
4586,TPA,FW,0,2,TW,TW
1149,AHQ,TPA,3,0,TW,TW
1125,HKE,TPA,1,0,HK,TW
1143,TPA,LGS,0,1,TW,TW
1137,MSE,TPA,0,1,TW,TW
1142,NGU,TPA,0,1,TW,TW
1135,FW,TPA,1,0,TW,TW
1127,TPA,DOR,1,0,TW,TW
1103,TPA,LGS,1,0,TW,TW
1105,TPA,HKE,1,0,TW,HK
1119,TPA,NGU,1,0,TW,TW
1118,DOR,TPA,0,1,TW,TW
1097,TPA,FW,0,1,TW,TW
1095,TPA,MSE,1,0,TW,TW
1110,AHQ,TPA,0,1,TW,TW
1089,TPA,LGS,1,0,TW,TW
1081,HKE,TPA,0,1,HK,TW
1079,NGU,TPA,0,1,TW,TW
1077,TPA,DOR,1,0,TW,TW
1073,MSE,TPA,0,1,TW,TW
1071,FW,TPA,0,1,TW,TW
1066,TPA,AHQ,1,0,TW,TW
1389,RYL,TPA,1,0,CN,TW
1386,TPA,TSM,0,1,TW,US
1384,TSM,TPA,1,0,US,TW
1380,TPA,RYL,0,1,TW,CN
1314,TPA,FNC,0,1,TW,EU
1308,OMG,TPA,1,0,CN,TW
1306,TPA,SKT,0,1,TW,KR
20512,TPA,AZF,3,1,TW,KR
20510,M5,TPA,1,2,RU,TW
20507,TPA,NBS,2,0,TW,KR
1130,TPA,AHQ,1,0,TW,TW
2343,G2d,NVO,1,2,,
2336,RFS,G2d,0,2,EU,
1291,G2d,TS,2,0,EU,EU
2329,G2d,UOL,1,2,,EU
1598,G2d,NIP-2,0,2,,EU
1595,G2d,PD,2,0,,EU
1577,G2d,LBS,2,1,,EU
1571,SMW,G2d,0,2,EU,
1560,G2d,HB,1,0,,EU
1550,NIP-2,G2d,2,1,EU,
1543,G2d,SGC,1,0,,EU
1523,G2d,SKP,0,1,,EU
1522,G2d,Spina Gaming,1,0,,EU
1541,G2d,Team Profile,1,0,,EU
1558,G2d,BB,1,0,,EU
27391,UOL,MSF,3,1,EU,EU
23512,VIT,UOL,0,2,EU,EU
23507,SPY,UOL,1,2,EU,EU
23504,OG,UOL,0,2,EU,EU
23490,FNC,UOL,1,2,EU,EU
23482,UOL,MSF,1,2,EU,EU
25589,UOL,G2,0,2,EU,EU
25586,UOL,FW,0,2,EU,TW
25584,UOL,KDM,1,0,EU,KR
23475,G2,UOL,2,0,EU,EU
23463,SPY,UOL,1,2,EU,EU
23455,UOL,OG,2,0,EU,EU
23452,UOL,VIT,2,0,EU,EU
22105,FW,UOL,2,3,TW,EU
22103,TSM,UOL,1,2,US,EU
22101,ITZ,UOL,0,2,BR,EU
20280,SPY,UOL,3,2,EU,EU
20279,FNC,UOL,0,3,EU,EU
19613,G2,UOL,3,1,EU,EU
17178,UOL,SPY,2,0,EU,EU
17163,G2,UOL,2,0,EU,EU
17154,UOL,VIT,1,1,EU,EU
17147,UOL,FNC,1,1,EU,EU
17142,OG,UOL,0,2,EU,EU
17129,SPY,UOL,1,1,EU,EU
17114,UOL,G2,0,2,EU,EU
17110,VIT,UOL,2,0,EU,EU
17030,FNC,UOL,2,0,EU,EU
17027,UOL,OG,2,0,EU,EU
14960,OG,UOL,3,0,EU,EU
13771,G2,UOL,1,0,EU,EU
13754,UOL,OG,0,1,EU,EU
13749,UOL,SPY,1,0,EU,EU
13738,VIT,UOL,1,0,EU,EU
13728,UOL,FNC,1,0,EU,EU
13719,UOL,VIT,1,0,EU,EU
13709,UOL,G2,0,1,EU,EU
13699,FNC,UOL,0,1,EU,EU
13694,OG,UOL,1,0,EU,EU
13686,SPY,UOL,0,1,EU,EU
12310,OG,UOL,3,0,EU,EU
12081,FNC,UOL,3,0,EU,EU
2277,FNC,UOL,1,0,EU,EU
2267,UOL,GMB,1,0,EU,RU
2243,UOL,OG,1,0,EU,EU
2228,GMB,UOL,0,1,RU,EU
2210,OG,UOL,1,0,EU,EU
2190,UOL,FNC,0,1,EU,EU
794,UOL,FNC,2,3,EU,EU
790,GMB,UOL,1,3,RU,EU
782,UOL,GMB,0,1,EU,RU
778,UOL,FNC,1,0,EU,EU
2338,TE,CWA,0,2,EU,DK
1562,LBS,TE,1,0,EU,EU
720,FNC,UOL,0,1,EU,EU
703,GMB,UOL,0,1,RU,EU
1596,NIP-2,UOL,2,0,EU,EU
1569,KP,UOL,0,1,EU,EU
1519,Frozenriders,UOL,0,1,EU,EU
1520,EUO,UOL,1,0,EU,EU
1568,UOL,KzL,1,0,EU,EU
1588,TPL,UOL,0,1,EU,EU
1589,MER,UOL,0,1,EU,EU
27726,OMG,IM,3,2,CN,CN
22798,OMG,IG,0,2,CN,CN
22794,OMG,SS,2,1,CN,CN
22791,OMG,RNG,2,0,CN,CN
22786,OMG,IM,2,0,CN,CN
22779,OMG,LGD,2,0,CN,CN
22769,OMG,WE,0,2,CN,CN
22764,NewBee,OMG,1,2,CN,CN
22756,OMG,EDG,2,1,CN,CN
22752,OMG,GT,1,2,CN,CN
22747,VG,OMG,0,2,CN,CN
22744,QG,OMG,2,0,CN,CN
22735,SS,OMG,0,2,CN,CN
22723,IM,OMG,0,2,CN,CN
22719,LGD,OMG,2,0,CN,CN
22714,RNG,OMG,2,1,CN,CN
22709,IG,OMG,2,0,CN,CN
19973,YM,OMG,2,3,CN,CN
19972,OMG,SAT,3,0,CN,CN
17307,OMG,LGD,0,2,CN,CN
17303,OMG,VG,1,2,CN,CN
17301,OMG,RNG,2,1,CN,CN
17287,OMG,WE,1,2,CN,CN
17282,IM,OMG,2,1,CN,CN
17278,OMG,GT,2,0,CN,CN
17272,SAT,OMG,2,0,CN,CN
17267,OMG,Newbee,2,0,CN,CN
18583,OMG,RNG,0,1,CN,CN
18574,IM,OMG,1,0,CN,CN
18560,RNG,OMG,1,0,CN,CN
18555,TBG,OMG,1,0,CN,CN
18549,OMG,IM,0,1,CN,CN
18540,OMG,TBG,1,0,CN,CN
17259,OMG,SS,0,2,CN,CN
17256,OMG,EDG,1,2,CN,CN
17247,IG,OMG,1,2,CN,CN
17245,LGD,OMG,2,1,CN,CN
17239,VG,OMG,2,0,CN,CN
17230,RNG,OMG,2,0,CN,CN
17225,WE,OMG,2,0,CN,CN
17219,OMG,IM,0,2,CN,CN
13574,OMG,EDG,0,2,CN,CN
13570,OMG,VG,1,2,CN,CN
13568,OMG,RNG,0,2,CN,CN
13562,OMG,IG,2,1,CN,CN
13554,SAT,OMG,0,2,CN,CN
13546,WE,OMG,2,1,CN,CN
13535,SS,OMG,1,2,CN,CN
13532,LGD,OMG,1,2,CN,CN
13530,GT,OMG,1,2,CN,CN
13520,M3,OMG,0,2,CN,CN
13516,Newbee,OMG,2,0,CN,CN
13508,EDG,OMG,2,0,CN,CN
13502,IG,OMG,0,2,CN,CN
13495,RNG,OMG,2,0,CN,CN
